,addr,scp,car_sum
2936,[ 4 52],13.338829100822306,8.0
2937,[ 7 90],15.07527921862939,10.0
2939,[93 91],5.1448174747284785,4.0
2940,[92 26],4.2888008708450425,3.0
2941,[24 16],5.974213306431385,3.0
2942,[70  1],5.915398736456657,4.0
2943,[22 11],4.556026973448746,3.0
2944,[63 46],7.294429031832478,5.0
2945,[84  1],6.995851956944848,4.0
2946,[24 48],12.911511950259111,7.0
2947,[10 79],6.458189278977782,4.0
2948,[40 78],10.612306932067078,7.0
2949,[61 83],7.68487778207305,5.0
2950,[84 96],4.167927902102502,4.0
2952,[25 49],9.700312791412001,6.0
2953,[44 36],8.81615322981537,6.0
2955,[48 30],7.803270157948345,7.0
2956,[15 33],7.832296665546761,4.0
2959,[82  3],8.79649175694946,7.0
2961,[65 97],4.869228531214982,4.0
2963,[69  6],4.593627886611954,2.0
2964,[44 82],4.513453806422849,3.0
2967,[ 0 57],4.062187153751951,3.0
2969,[89 37],6.836369206687317,4.0
2970,[69 36],12.207511665363798,9.0
2972,[91 74],5.078025095902005,3.0
2974,[46 58],3.89964423447911,3.0
2975,[84  9],7.025331904044512,4.0
2976,[70 58],4.586851353293016,3.0
2977,[ 0 42],4.088370135609094,3.0
2978,[ 5 51],18.62255021938857,12.0
2979,[43 76],8.921323872363864,7.0
2981,[ 1 93],3.7951719512966373,2.0
2983,[60 96],6.493887578334511,6.0
2984,[79  7],3.6132524288470025,3.0
2985,[84 18],9.14760554208518,5.0
2987,[ 6 83],4.342443629234342,4.0
2990,[23  5],7.608495229550721,6.0
2992,[ 2 82],18.040088177615896,12.0
2993,[42 31],9.474578500073552,6.0
2994,[ 8 49],11.620283581377382,8.0
2995,[22 50],4.155699169857185,2.0
2996,[83 95],4.119154830050698,3.0
2997,[64 48],8.914607372873174,6.0
2998,[94 91],10.703447548120014,6.0
2999,[ 5 47],13.03674593569367,8.0
3000,[39 64],7.9654802769554465,4.0
3001,[41 42],11.133685489759534,7.0
3002,[ 1 73],7.8454127194245356,5.0
3004,[ 0 52],7.659172171181643,5.0
3005,[68 73],6.680745059985369,5.0
3006,[78 17],5.927945766681975,3.0
3008,[96 94],7.852530481579665,6.0
3010,[46 66],9.060188328320333,6.0
3012,[43 78],9.866938483709347,6.0
3013,[69 46],14.327756995120367,11.0
3014,[38 38],5.959985879043162,4.0
3015,[39 65],19.650813077922635,12.0
3016,[ 7 49],18.331954366666118,12.0
3018,[10 36],5.532295062581852,5.0
3019,[ 3 50],8.136697216893735,6.0
3020,[51 44],3.878651010036238,2.0
3021,[92  7],3.615659021125929,2.0
3022,[62  8],3.418774722971561,2.0
3023,[49 89],3.2413534674890885,3.0
3024,[32 84],6.3699592639010225,4.0
3026,[46 36],12.476559294972198,8.0
3028,[99 74],4.612480447641431,3.0
3030,[41 70],5.0195468345972065,4.0
3032,[59 50],6.646668835354371,4.0
3034,[70 46],8.864797375475417,6.0
3035,[67 98],6.623518454954533,4.0
3036,[34 49],9.283143592845061,6.0
3037,[74 40],5.076747579176839,4.0
3038,[ 1 48],5.717512077918408,4.0
3039,[42 30],10.033173049453175,8.0
3040,[31 33],4.4103768387839075,2.0
3042,[ 1 17],14.997653364805986,9.0
3043,[68 35],5.191611746727455,3.0
3045,[76 39],9.916885730700855,5.0
3046,[97 90],6.535769800630191,4.0
3048,[92 15],4.222437166945895,4.0
3049,[80 24],4.936636441733907,4.0
3051,[58 98],6.527492567796341,7.0
3054,[80 31],4.347472387076989,4.0
3055,[37 86],6.9029720974769635,5.0
3056,[62 18],5.53471406838311,4.0
3057,[93 40],10.405329267198951,6.0
3058,[68 11],5.785509637286474,3.0
3059,[39 37],9.575561157243916,6.0
3060,[90 72],5.720555240499012,3.0
3061,[97 95],3.6790792237807195,3.0
3062,[83 18],3.3123249695818773,2.0
3063,[99 11],6.043633598902367,4.0
3065,[99 25],6.096117603831266,3.0
3066,[63 36],3.4719115025827105,2.0
3067,[55 30],4.031697961725985,3.0
3068,[34 86],6.034277354249493,3.0
3069,[21 61],10.584056168273925,7.0
3070,[ 0 58],7.849769130765748,5.0
3072,[ 0 29],5.862709422838643,3.0
3073,[ 0 49],4.058030731853373,3.0
3074,[31 86],3.3246896539165904,3.0
3075,[24 17],8.924463082715608,6.0
3078,[ 9 48],8.653874128339568,6.0
3079,[3 2],5.900722058008107,4.0
3080,[47 79],8.795371727355418,6.0
3081,[99 23],3.153254675795717,2.0
3082,[34 56],3.447314412001867,2.0
3083,[ 2 42],6.1212521732848035,4.0
3084,[63 57],4.40427524622374,3.0
3085,[42 71],7.28265823760107,4.0
3087,[40 30],7.742564141245364,4.0
3088,[41 59],8.879864228638944,6.0
3089,[21 72],3.713663443036544,2.0
3090,[31 32],4.09204169394547,3.0
3091,[45 78],7.598709122311892,4.0
3092,[68 36],6.615114243871755,4.0
3093,[61 12],15.77236395121886,12.0
3095,[75 19],3.085690000889835,2.0
3097,[12 78],6.604407220541009,4.0
3098,[72 40],3.2513294421046175,2.0
3099,[ 2 53],4.470501964075239,4.0
3100,[79 27],7.0657978063706075,6.0
3102,[73  5],9.252458427158663,6.0
3103,[18 52],7.00105550314432,4.0
3104,[55 43],5.18110814544283,4.0
3105,[87 73],7.582500797006693,4.0
3106,[31 48],3.3326854254738585,2.0
3107,[61 25],7.898277525498456,4.0
3108,[91 98],5.396390221685467,4.0
3109,[84 28],4.537551891059304,3.0
3110,[69 19],6.920381494303061,5.0
3111,[77  1],3.8423532516739116,2.0
3112,[89 58],6.997152938685893,5.0
3113,[0 5],4.72994254552996,2.0
3114,[75 39],6.525325180146484,4.0
3115,[79 28],7.647133983749237,5.0
3117,[70 40],7.3888592270853595,5.0
3118,[10 61],7.850354824280677,5.0
3119,[98 70],5.225858189048345,3.0
3120,[38 70],19.210373931190418,12.0
3121,[82 60],10.938974208464032,8.0
3122,[35 84],6.188848177395674,5.0
3123,[ 2 49],6.364374749089534,4.0
3124,[74 41],5.2245782513397,4.0
3126,[71  5],5.2282646540226185,4.0
3127,[0 7],8.831349468363484,5.0
3130,[53 72],5.852130656241146,4.0
3131,[98 72],3.3195047907436255,2.0
3132,[24 91],6.7046142425836575,4.0
3133,[92  4],10.158644484335879,6.0
3135,[72 18],4.38114751291643,3.0
3136,[85  1],3.109793281069954,2.0
3137,[60 85],6.135948077893323,4.0
3138,[ 3 47],10.94765911038806,8.0
3140,[94  5],3.382324160543593,2.0
3141,[14 83],5.18844154752457,3.0
3143,[10 45],9.218605386865113,6.0
3146,[78  6],5.9011625952023,4.0
3147,[62 35],8.841152987334649,6.0
3148,[30 50],19.705100155556014,12.0
3149,[31 56],3.5172724727392266,2.0
3150,[60  0],5.85802424459475,4.0
3151,[56 53],9.493805388051369,6.0
3153,[78  9],3.585386905262035,2.0
3154,[58 85],7.995472483862996,6.0
3156,[62 14],16.572774876614112,10.0
3157,[83 10],4.267407473898308,3.0
3158,[ 0 15],8.553905774480294,6.0
3159,[ 7 50],5.229962755600429,4.0
3161,[58 52],3.4777108160723165,2.0
3162,[84  7],12.216829329029451,7.0
3163,[98 62],3.178333123506656,2.0
3164,[74 16],3.186354837733515,3.0
3165,[20 33],10.500086442263996,6.0
3166,[70 78],3.8718661709245383,4.0
3168,[92 41],12.114692250495779,8.0
3169,[64 71],3.55521449925263,2.0
3170,[99 18],6.718795452982522,5.0
3171,[42 64],10.599454993390843,8.0
3172,[45 32],3.152860621893531,2.0
3174,[82 30],4.899385778370588,3.0
3175,[62  9],6.683481679386343,4.0
3178,[0 0],7.673909545244912,4.0
3179,[38 72],3.6907464012963347,3.0
3182,[81 60],4.617742327087926,4.0
3184,[97 24],5.808412391409949,3.0
3187,[21 97],4.0845830866635175,3.0
3188,[41 62],5.4694938160494555,4.0
3189,[79  4],7.833771971931506,5.0
3193,[ 5 94],7.6858400731641225,4.0
3194,[78 28],6.919820537677982,5.0
3196,[43 40],6.297201067060224,5.0
3198,[86 98],8.033515355537878,7.0
3199,[44 68],10.458292411340077,6.0
3200,[24 27],4.031229307370281,3.0
3202,[61 14],10.080372266772459,6.0
3203,[ 1 90],11.133629200077566,7.0
3204,[16 32],14.265174357104286,10.0
3205,[95 14],7.586223866140312,5.0
3206,[93 27],11.744244725091525,6.0
3207,[78 82],12.915774274277108,8.0
3208,[87 36],6.361470776960068,4.0
3209,[22 25],3.256624651832948,2.0
3211,[85 12],4.212542447256504,3.0
3212,[85 19],5.303380376608047,5.0
3213,[5 2],7.418013856712304,4.0
3214,[43 59],6.808580165172863,5.0
3215,[79 24],9.507052457463157,6.0
3217,[37 30],10.950554052491118,8.0
3218,[53 76],9.499413718040142,6.0
3220,[86 59],16.423376867279835,11.0
3221,[57 49],14.52542552973225,8.0
3223,[55 73],13.644652784568748,8.0
3224,[42 58],7.965240262687195,5.0
3225,[79 92],4.809136009461383,4.0
3226,[ 7 63],3.013304099917857,2.0
3227,[ 8 44],6.940815864689496,4.0
3228,[71 10],6.197109995604489,4.0
3229,[45 35],13.38766605340152,8.0
3230,[ 4 57],5.2059990110992995,4.0
3231,[45 57],6.052626067135807,4.0
3233,[41 77],11.575408581666288,5.0
3235,[34 55],5.907285072224223,4.0
3237,[85 29],7.572498785504102,5.0
3238,[78  5],7.497347187019475,5.0
3239,[57 51],4.627210527173919,4.0
3241,[67 83],4.16909033659719,2.0
3242,[ 6 89],3.2251602086025732,2.0
3244,[ 0 38],7.519091340782668,5.0
3246,[30 53],10.555346080016507,6.0
3247,[15 46],6.935791576186068,6.0
3248,[80  6],6.679352976477191,5.0
3250,[61 59],4.314366357486137,2.0
3251,[85  8],3.223649898843229,2.0
3252,[52 74],12.425109935071745,8.0
3253,[ 0 34],4.8361443932305885,3.0
3254,[84 98],5.328989348254144,4.0
3255,[18 77],10.968586962222314,7.0
3258,[39 59],5.118364249345909,3.0
3259,[ 1 41],8.987056481471004,5.0
3263,[84 14],7.14158975870651,4.0
3267,[75 42],5.57998499172025,4.0
3269,[71 38],4.344905778407672,3.0
3271,[80  0],9.928723868225491,6.0
3272,[36 98],9.616875105999409,6.0
3273,[11 75],3.4624798936018037,2.0
3274,[39 41],6.502421135908832,4.0
3275,[ 0 51],5.11612752783693,3.0
3277,[96 88],10.218808787119125,6.0
3280,[67 46],7.081344202887826,5.0
3281,[ 2 81],6.993967196620333,4.0
3282,[99 22],3.3713664168093187,3.0
3284,[62  3],9.01917688501572,6.0
3287,[56 59],6.870192555711608,5.0
3288,[76 20],4.793274359486016,3.0
3290,[64 50],3.215525697048066,2.0
3291,[ 0 60],4.486463614052033,3.0
3292,[65 84],4.002079043938274,2.0
3294,[44 31],15.043960949065884,10.0
3295,[ 2 58],18.003588019195977,14.0
3296,[96  5],6.4076039734769425,5.0
3297,[35 99],12.565852709660449,8.0
3298,[93 42],5.575915507270352,4.0
3299,[60 54],18.510572189188736,12.0
3300,[81 90],6.673503205519569,5.0
3302,[24 40],7.253301378376375,4.0
3303,[83 21],10.584017490549192,6.0
3304,[92 12],6.281860599619717,4.0
3306,[60 34],5.339115417090996,3.0
3307,[88 85],4.308293609277499,2.0
3309,[41 39],6.7392315853937115,5.0
3313,[65 96],9.53382808110821,6.0
3315,[24 41],3.109943164261828,2.0
3316,[45 73],6.715835662036257,4.0
3318,[ 4 47],13.991049656112125,10.0
3319,[72 24],12.92393490970266,8.0
3320,[24 98],4.105220788416728,3.0
3323,[ 4 48],9.70797937290867,6.0
3324,[36 54],10.631292494564061,6.0
3325,[97  5],11.523902767508652,7.0
3327,[77 26],9.342127314155505,7.0
3328,[49 44],6.195384003859971,4.0
3329,[52 79],5.899254816931347,6.0
3330,[28 51],7.5791805098061875,6.0
3331,[ 4 50],4.937923259264336,4.0
3332,[61  9],6.263978701987058,4.0
3333,[27 32],9.471786624619096,6.0
3336,[77 22],4.652565355840903,3.0
3337,[93 87],8.077516511509376,6.0
3338,[37 75],6.099119466185464,4.0
3343,[75 90],5.238090506098553,3.0
3344,[22 26],5.544815229444238,4.0
3345,[64 79],5.613213825964154,4.0
3346,[ 6 82],3.7823627183110067,4.0
3348,[51 93],6.303412260273845,4.0
3349,[22  3],3.5979818329528754,2.0
3350,[13 46],3.3940040990747153,2.0
3352,[94 87],6.2375998301907,4.0
3353,[57 86],14.473365253202022,10.0
3354,[ 3 46],9.705857437592101,8.0
3355,[45 77],10.59894297807067,6.0
3356,[62 20],9.302868626375549,8.0
3357,[10 76],7.427035300429633,4.0
3358,[42 66],12.917231038753318,8.0
3359,[22 91],10.377682873885451,6.0
3361,[72  9],4.058139910654667,2.0
3362,[36 85],4.190103905192721,3.0
3364,[43 39],8.264418170179098,5.0
3365,[95 76],5.7310438802003905,5.0
3366,[25 46],7.929235548451851,6.0
3367,[69  4],3.128057227979985,2.0
3369,[71 92],4.5384155382475075,3.0
3371,[ 0 56],10.758761634638281,7.0
3372,[57 31],4.839566040599482,3.0
3374,[78 99],6.633846862741295,4.0
3376,[23 24],4.560845974635167,3.0
3379,[89 76],4.6353817740643555,3.0
3380,[79 14],5.896146429199616,4.0
